user_id,interval_between_bookings,not_book_interval,rank
557810,10,10,B
557817,NULL,28,B
557828,34,34,B
557835,NULL,49,B
557848,2,2,AA
557857,5,5,AA
557901,NULL,106,B
557904,13,13,A
557953,8,8,B
557958,NULL,87,B
557988,NULL,2,B
558029,NULL,86,B
558047,NULL,81,B
558096,NULL,74,B
558131,30,30,B
558133,9,9,AA
558163,NULL,9,B
558167,NULL,82,B
558169,NULL,62,B
558193,NULL,50,B
558208,28,28,A
558210,42,42,B
558212,NULL,48,B
558243,NULL,94,B
558266,NULL,23,B
558268,NULL,6,B
558273,NULL,100,B
558285,NULL,46,B
558302,3,3,A
558320,8,8,B
558385,NULL,107,B
558418,NULL,78,B
558426,NULL,11,B
558439,16,16,B
558448,1,1,A
558449,15,15,A
558452,2,2,B
558471,NULL,37,B
558477,NULL,58,B
558512,0,0,AA
558552,NULL,78,B
558558,20,20,B
558575,2,2,B
558579,NULL,93,B
558589,NULL,95,B
558644,NULL,92,B
558645,49,49,A
558655,NULL,15,B
558666,NULL,92,B
558667,22,22,A
558699,26,26,B
558700,2,2,A
558725,NULL,76,B
558732,84,84,B
558752,13,13,AA
558756,0,0,A
558757,NULL,61,B
558760,NULL,78,B
558766,NULL,25,B
558775,NULL,85,B
558796,NULL,71,B
558806,20,20,B
558848,15,15,B
558863,NULL,2,B
558867,71,71,B
558877,NULL,97,B
558912,NULL,69,B
558916,NULL,4,B
558956,1,1,AAA
558967,41,41,B
558974,23,23,A
559031,13,13,A
559038,NULL,106,B
559058,NULL,89,B
559113,3,3,AA
559126,20,20,AA
559165,43,43,B
559179,NULL,88,B
559255,NULL,77,B
559263,NULL,106,B
559269,NULL,64,B
559271,36,36,B
559275,17,17,A
559277,20,20,A
559291,NULL,50,B
559300,0,0,B
559367,53,53,B
559381,NULL,86,B
559386,4,4,AA
559400,NULL,78,B
559406,14,14,B
559427,NULL,93,B
559438,NULL,104,B
559467,NULL,43,B
559494,NULL,73,B
559510,2,2,B
559530,19,19,A
559534,NULL,59,B
559538,10,10,AA
559542,64,64,B
559555,14,14,AA
559580,NULL,106,B
559633,5,5,A
559646,NULL,29,B
559675,NULL,58,B
559693,NULL,100,B
559708,NULL,77,B
559724,5,5,AA
559755,NULL,23,B
559765,NULL,106,B
559768,80,80,B
559781,NULL,55,B
559812,NULL,7,B
559828,NULL,45,B
559832,NULL,89,B
559836,23,23,B
559850,20,20,A
559887,0,0,A
559895,18,18,A
559956,6,6,A
559968,NULL,63,B
559983,NULL,35,B
559984,2,2,B
560041,NULL,69,B
560104,NULL,26,B
560135,13,13,B
560137,NULL,65,B
560142,1,1,B
560162,0,0,A
560207,7,7,AA
560326,NULL,62,B
560366,NULL,104,B
560367,17,17,A
560376,6,6,AA
560421,NULL,4,B
560463,1,1,AA
560472,20,20,A
560488,NULL,87,B
560494,29,29,A
560537,NULL,92,B
560539,NULL,76,B
560564,NULL,81,B
560641,NULL,76,B
560650,NULL,37,B
560657,NULL,105,B
560659,NULL,102,B
560675,NULL,7,B
560680,NULL,100,B
560699,62,62,A
560711,NULL,101,B
560762,38,38,A
560829,19,19,A
560844,7,7,A
560860,NULL,47,B
560921,4,4,A
560945,NULL,85,B
560974,NULL,26,B
561001,NULL,68,B
561006,40,40,B
561049,NULL,14,B
561068,6,6,B
561074,7,7,AA
561103,NULL,21,B
561122,66,66,A
561183,4,4,A
561195,65,65,B
561254,1,1,A
561285,7,7,A
561291,NULL,64,B
561292,NULL,95,B
561296,34,34,B
561354,21,21,A
561438,0,0,A
561664,NULL,13,B
561677,NULL,96,B
561711,NULL,54,B
561712,32,32,B
561722,38,38,A
561783,6,6,AA
561811,NULL,51,B
561814,NULL,75,B
561839,0,0,AA
561856,12,12,B
561991,NULL,2,B
561995,NULL,54,B
562000,8,8,AA
562017,NULL,85,B
562025,NULL,3,B
562047,NULL,71,B
562062,40,40,A
562072,66,66,A
562078,NULL,49,B
562092,NULL,44,B
562096,NULL,76,B
562206,75,75,A
562225,NULL,92,B
562246,NULL,51,B
562260,19,19,A
562265,22,22,A
562371,0,0,A
562415,NULL,49,B
562503,NULL,50,B
562533,NULL,102,B
562569,NULL,102,B
562573,NULL,88,B
562577,NULL,10,B
562580,NULL,76,B
562621,7,7,A
562643,26,26,A
562666,7,7,AA
562696,NULL,69,B
562699,NULL,14,B
562732,29,29,A
562753,NULL,81,B
562790,31,31,A
562820,70,70,A
562869,NULL,89,B
562888,NULL,85,B
562902,NULL,89,B
562956,54,54,A
562982,7,7,AA
562985,NULL,1,B
562998,NULL,28,B
563019,NULL,83,B
563038,NULL,94,B
563043,38,38,A
563052,NULL,90,B
563055,NULL,83,B
563064,21,21,AA
563066,NULL,20,B
563070,89,89,A
563078,NULL,92,B
563109,26,26,A
563115,NULL,77,B
563140,71,71,A
563185,25,25,A
563191,14,14,A
563220,NULL,88,B
563221,NULL,96,B
563222,NULL,21,B
563225,41,41,A
563275,NULL,88,B
563283,NULL,47,B
563302,7,7,AA
563345,30,30,A
563346,1,1,A
563354,NULL,98,B
563355,0,0,A
563391,12,12,A
563500,NULL,41,B
563527,73,73,A
563568,8,8,A
563583,32,32,A
563589,3,3,AA
563599,21,21,AA
563620,30,30,A
563637,NULL,93,B
563639,43,43,A
563641,24,24,A
563724,7,7,A
563738,NULL,94,B
563740,NULL,30,B
563745,4,4,A
563762,NULL,88,B
563812,NULL,86,B
563821,NULL,73,B
563837,NULL,40,B
563951,87,87,A
564009,NULL,6,B
564089,NULL,94,B
564110,20,20,AA
564149,0,0,AA
564163,NULL,37,B
564168,NULL,30,B
564200,NULL,26,B
564215,31,31,A
564225,19,19,A
564246,19,19,A
564252,29,29,A
564329,23,23,A
564335,NULL,53,B
564337,55,55,A
564343,NULL,97,B
564394,34,34,A
564407,NULL,32,B
564423,NULL,10,B
564430,19,19,AA
564445,15,15,A
564480,NULL,59,B
564494,NULL,100,B
564500,42,42,A
564553,2,2,AAA
564560,NULL,74,B
564576,NULL,91,B
564589,NULL,35,B
564596,8,8,AA
564612,NULL,3,B
564623,28,28,AA
564637,35,35,A
564679,69,69,A
564681,14,14,AA
564697,20,20,A
564781,60,60,A
564784,NULL,35,B
564786,13,13,A
564799,NULL,95,B
564810,0,0,A
564836,15,15,AA
564840,30,30,A
564876,NULL,44,B
564950,NULL,92,B
565004,0,0,A
565029,NULL,83,B
565035,NULL,9,B
565041,NULL,79,B
565065,NULL,15,B
565111,9,9,AA
565133,34,34,A
565140,47,47,A
565145,NULL,3,B
565170,NULL,101,B
565189,NULL,53,B
565195,NULL,100,B
565200,87,87,A
565219,54,54,AA
565262,37,37,A
565282,16,16,A
565289,64,64,A
565292,NULL,92,B
565307,13,13,AA
565336,NULL,15,B
565338,NULL,22,B
565341,48,48,A
565370,NULL,16,B
565381,NULL,100,B
565383,37,37,A
565401,2,2,A
565409,NULL,100,B
565415,36,36,A
565433,14,14,AA
565439,6,6,A
565459,35,35,A
565506,NULL,100,B
565523,NULL,66,B
565524,15,15,AA
565536,NULL,100,B
565609,NULL,67,B
565620,NULL,67,B
565629,4,4,A
565630,4,4,AA
565631,NULL,15,B
565655,0,0,A
565677,2,2,AA
565690,NULL,71,B
565720,NULL,31,B
565729,17,17,A
565731,NULL,80,B
565778,NULL,56,B
565813,0,0,AA
565819,NULL,81,B
565830,28,28,A
565850,NULL,67,B
565888,13,13,AA
565899,NULL,38,B
566118,26,26,A
566153,0,0,AA
566183,NULL,30,B
566216,NULL,17,B
566229,0,0,A
566256,89,89,A
566261,NULL,65,B
566273,0,0,A
566306,NULL,59,B
566314,21,21,A
566320,14,14,A
566334,NULL,51,B
566382,NULL,87,B
566422,NULL,43,B
566425,33,33,A
566430,30,30,A
566432,NULL,78,B
566439,NULL,96,B
566469,36,36,A
566487,30,30,A
566489,NULL,97,B
566520,NULL,30,B
566526,NULL,98,B
566579,NULL,62,B
566626,30,30,AA
566641,NULL,4,B
566646,NULL,2,B
566694,52,52,A
566720,22,22,A
566737,2,2,A
566739,NULL,50,B
566751,NULL,35,B
566779,9,9,AA
566801,2,2,A
566823,1,1,AA
566940,1,1,A
567001,NULL,96,B
567020,24,24,A
567050,6,6,A
567140,NULL,17,B
567146,6,6,A
567183,45,45,A
567234,NULL,92,B
567250,NULL,89,B
567284,79,79,A
567285,NULL,0,C
567286,NULL,98,B
567292,NULL,59,B
567328,NULL,28,B
567330,6,6,AA
567354,6,6,AA
567365,65,65,A
567382,24,24,A
567386,NULL,7,B
567403,0,0,A
567420,70,70,A
567469,NULL,62,B
567529,NULL,33,B
567537,NULL,98,B
567538,NULL,57,B
567573,77,77,A
567595,NULL,73,B
567596,31,31,AA
567604,NULL,4,B
567606,NULL,92,B
567611,NULL,28,B
567624,21,21,A
567663,5,5,AA
567676,NULL,41,B
567681,NULL,95,B
567698,NULL,26,B
567737,4,4,AA
567740,NULL,91,B
567767,NULL,53,B
567787,NULL,22,B
567794,NULL,64,B
567867,NULL,92,B
567910,NULL,81,B
567946,NULL,78,B
567966,NULL,91,B
567997,NULL,54,B
568019,1,1,AA
568050,NULL,88,B
568105,NULL,85,B
568107,NULL,85,B
568135,NULL,6,B
568188,NULL,12,B
568193,11,11,A
568257,NULL,4,B
568263,NULL,29,B
568283,6,6,A
568303,NULL,54,B
568336,NULL,95,B
568369,14,14,A
568398,NULL,26,B
568404,NULL,82,B
568416,1,1,AA
568432,0,0,A
568438,NULL,81,B
568472,NULL,94,B
568486,NULL,55,B
568500,49,49,A
568507,NULL,33,B
568517,NULL,51,B
568586,5,5,A
568599,17,17,A
568628,0,0,AA
568654,NULL,95,B
568698,57,57,A
568726,NULL,79,B
568728,NULL,76,B
568745,NULL,85,B
568757,NULL,16,B
568773,NULL,57,B
568796,NULL,25,B
568819,NULL,34,B
568836,12,12,A
568840,NULL,76,B
568858,42,42,AA
568897,NULL,71,B
568923,24,24,A
568930,NULL,91,B
568938,15,15,AA
568940,NULL,89,B
568955,NULL,42,B
568964,NULL,37,B
568991,35,35,A
568995,1,1,A
568998,1,1,AA
569026,NULL,58,B
569102,NULL,84,B
569103,22,22,A
569111,NULL,96,B
569128,NULL,24,B
569160,NULL,95,B
569177,0,0,AA
569193,NULL,27,B
569207,NULL,17,B
569219,NULL,4,B
569234,NULL,59,B
569368,4,4,A
569467,NULL,3,B
569470,NULL,94,B
569482,6,6,A
569501,NULL,15,B
569505,NULL,78,B
569525,78,78,A
569565,76,76,A
569581,49,49,A
569620,11,11,A
569630,44,44,A
569651,NULL,50,B
569652,NULL,75,B
569661,NULL,0,B
569679,27,27,A
569685,0,0,AAA
569690,10,10,A
569701,18,18,A
569704,NULL,48,B
569719,28,28,A
569721,NULL,93,B
569723,NULL,14,B
569724,NULL,89,B
569727,NULL,32,B
569734,NULL,95,B
569782,12,12,A
569786,NULL,94,B
569796,3,3,A
569809,NULL,65,B
569815,NULL,50,B
569823,0,0,A
569824,12,12,AA
569844,8,8,A
569861,NULL,40,B
569875,33,33,A
569963,NULL,94,B
569974,7,7,A
569996,NULL,14,B
570005,2,2,AA
570045,NULL,90,B
570121,8,8,A
570174,NULL,94,B
570178,NULL,17,B
570198,NULL,7,B
570229,NULL,94,B
570247,NULL,66,B
570256,NULL,59,B
570279,NULL,13,B
570290,NULL,76,B
570291,NULL,51,B
570319,43,43,A
570325,0,0,A
570328,0,0,AA
570359,NULL,59,B
570404,20,20,A
570406,0,0,A
570410,NULL,67,B
570412,NULL,4,B
570417,5,5,AA
570452,0,0,A
570456,NULL,70,B
570484,NULL,90,B
570489,50,50,A
570532,NULL,4,B
570555,NULL,94,B
570562,NULL,93,B
570567,NULL,69,B
570590,NULL,80,B
570601,23,23,A
570642,0,0,A
570649,10,10,A
570676,NULL,60,B
570681,34,34,A
570692,NULL,82,B
570720,2,2,AA
570732,2,2,A
570891,13,13,AA
570920,NULL,90,B
570924,NULL,32,B
570960,NULL,85,B
570987,7,7,AA
570997,1,1,A
571013,NULL,15,B
571068,20,20,A
571074,NULL,10,B
571096,8,8,AA
571100,NULL,17,B
571105,5,5,A
571110,2,2,AA
571123,NULL,93,B
571148,NULL,78,B
571168,NULL,45,B
571246,14,14,A
571361,46,46,A
571430,NULL,86,B
571439,NULL,91,B
571440,32,32,A
571452,27,27,AA
571466,NULL,92,B
571471,NULL,85,B
571484,NULL,25,B
571524,56,56,A
571532,NULL,74,B
571534,NULL,83,B
571535,NULL,85,B
571545,NULL,13,B
571550,0,0,A
571558,47,47,A
571582,15,15,AA
571607,15,15,AA
571618,1,1,A
571619,NULL,87,B
571626,40,40,A
571657,NULL,48,B
571661,NULL,42,B
571715,63,63,A
571743,NULL,17,B
571812,NULL,22,B
571831,36,36,A
571861,NULL,69,B
571907,NULL,87,B
572002,5,5,AA
572012,NULL,6,B
572039,32,32,A
572072,NULL,14,B
572105,NULL,57,B
572135,NULL,5,B
572144,NULL,92,B
572151,NULL,86,B
572174,20,20,A
572180,NULL,90,B
572200,6,6,A
572215,NULL,82,B
572230,NULL,75,B
572244,NULL,86,B
572253,NULL,87,B
572260,NULL,63,B
572288,NULL,64,B
572311,NULL,73,B
572314,NULL,10,B
572337,NULL,13,B
572339,0,0,A
572350,NULL,89,B
572351,NULL,55,B
572458,NULL,10,B
572570,NULL,77,B
572579,NULL,23,B
572611,NULL,10,B
572628,NULL,14,B
572662,25,25,A
572667,NULL,24,B
572772,18,18,A
572779,NULL,56,B
572835,NULL,0,C
572838,18,18,AA
572842,19,19,A
572863,NULL,80,B
572875,NULL,25,B
572919,19,19,AA
572925,NULL,13,B
572961,NULL,86,B
572968,NULL,8,B
573004,NULL,65,B
573012,NULL,73,B
573023,12,12,AA
573041,20,20,A
573070,NULL,17,B
573074,NULL,86,B
573086,0,0,AA
573132,4,4,A
573178,NULL,59,B
573184,NULL,89,B
573228,NULL,13,B
573229,NULL,52,B
573248,10,10,A
573260,4,4,AA
573314,35,35,AA
573342,NULL,83,B
573370,NULL,13,B
573404,6,6,A
573423,46,46,A
573442,NULL,50,B
573454,NULL,77,B
573506,39,39,A
573509,37,37,AA
573513,NULL,69,B
573518,NULL,90,B
573549,14,14,A
573580,NULL,66,B
573597,3,3,AA
573656,NULL,86,B
573686,5,5,AA
573694,34,34,A
573731,NULL,47,B
573761,NULL,90,B
573762,7,7,A
573802,NULL,88,B
573870,NULL,72,B
573894,23,23,A
573935,16,16,A
573953,5,5,A
573981,0,0,A
574002,NULL,30,B
574043,5,5,A
574060,NULL,88,B
574062,2,2,A
574088,NULL,82,B
574103,NULL,89,B
574120,NULL,44,B
574133,NULL,74,B
574162,20,20,A
574170,NULL,60,B
574195,21,21,A
574231,36,36,A
574250,NULL,16,B
574265,2,2,A
574336,NULL,85,B
574351,18,18,A
574387,11,11,A
574388,NULL,54,B
574397,2,2,AA
574401,1,1,A
574429,NULL,27,B
574433,NULL,76,B
574614,NULL,84,B
574795,37,37,A
574807,NULL,10,B
574820,NULL,86,B
574877,60,60,A
574878,NULL,22,B
574892,NULL,86,B
574970,NULL,86,B
574977,NULL,86,B
574981,NULL,88,B
574993,NULL,12,B
575006,NULL,75,B
575011,8,8,A
575012,NULL,52,B
575019,NULL,89,B
575046,3,3,A
575069,NULL,4,B
575094,NULL,34,B
575098,NULL,82,B
575107,NULL,38,B
575142,22,22,A
575150,4,4,A
575187,NULL,68,B
575204,7,7,A
575212,25,25,A
575217,NULL,54,B
575254,NULL,21,B
575282,NULL,16,B
575306,NULL,87,B
575387,NULL,61,B
575405,NULL,22,B
575409,3,3,AA
575412,NULL,83,B
575460,NULL,85,B
575469,NULL,88,B
575476,30,30,A
575485,NULL,89,B
575511,8,8,A
575521,2,2,A
575532,NULL,62,B
575571,36,36,A
575646,NULL,16,B
575649,NULL,79,B
575655,34,34,A
575739,15,15,A
575763,4,4,AA
575772,NULL,10,B
575814,NULL,76,B
575821,18,18,A
575849,NULL,33,B
575878,14,14,A
575914,NULL,28,B
575918,NULL,12,B
575919,NULL,86,B
576008,20,20,A
576015,1,1,AAA
576031,NULL,87,B
576123,NULL,86,B
576126,NULL,86,B
576150,NULL,2,B
576173,8,8,A
576200,NULL,24,B
576213,13,13,A
576245,NULL,75,B
576252,NULL,72,B
576257,NULL,39,B
576275,NULL,87,B
576279,NULL,58,B
576317,NULL,46,B
576321,NULL,65,B
576331,NULL,72,B
576335,NULL,5,B
576365,NULL,59,B
576384,NULL,1,B
576418,4,4,A
576506,7,7,A
576524,22,22,AA
576529,27,27,A
576550,15,15,A
576794,0,0,A
576811,NULL,82,B
576812,0,0,A
576881,NULL,85,B
576896,NULL,73,B
576919,NULL,51,B
576928,8,8,AA
576944,NULL,15,B
576949,0,0,A
576969,NULL,30,B
576999,7,7,A
577028,NULL,32,B
577037,NULL,55,B
577062,60,60,A
577115,22,22,A
577134,NULL,31,B
577146,NULL,28,B
577151,NULL,76,B
577196,28,28,AA
577222,NULL,27,B
577245,NULL,74,B
577252,21,21,A
577265,NULL,77,B
577298,1,1,A
577316,NULL,87,B
577318,42,42,A
577424,NULL,21,B
577428,NULL,59,B
577456,NULL,19,B
577507,NULL,31,B
577536,NULL,66,B
577539,NULL,3,B
577605,NULL,77,B
577638,NULL,68,B
577656,36,36,A
577665,NULL,8,B
577677,42,42,A
577679,NULL,6,B
577709,NULL,85,B
577724,27,27,A
577753,60,60,A
577792,NULL,22,B
577802,14,14,AA
577863,NULL,70,B
577965,17,17,AA
577969,NULL,30,B
578017,NULL,87,B
578045,6,6,AA
578061,NULL,73,B
578067,NULL,9,B
578070,NULL,70,B
578102,NULL,76,B
578123,NULL,39,B
578152,NULL,86,B
578184,NULL,1,B
578197,13,13,A
578225,NULL,51,B
578278,NULL,64,B
578283,NULL,79,B
578295,2,2,A
578344,15,15,A
578354,NULL,86,B
578405,2,2,AA
578438,7,7,AA
578446,NULL,79,B
578461,NULL,62,B
578486,NULL,24,B
578524,NULL,65,B
578532,NULL,86,B
578558,NULL,83,B
578573,NULL,36,B
578623,28,28,A
578707,NULL,77,B
578746,2,2,A
578752,NULL,50,B
578763,NULL,79,B
578804,NULL,73,B
578810,NULL,82,B
578815,NULL,43,B
578868,NULL,85,B
578876,NULL,85,B
578909,NULL,77,B
578927,NULL,85,B
578929,1,1,AA
578973,42,42,A
578998,0,0,A
579007,17,17,A
579010,NULL,74,B
579013,NULL,85,B
579074,17,17,AA
579141,4,4,A
579220,NULL,78,B
579276,NULL,51,B
579280,0,0,AA
579283,10,10,A
579290,NULL,84,B
579291,4,4,A
579332,17,17,A
579363,NULL,85,B
579412,NULL,7,B
579421,NULL,8,B
579423,0,0,A
579424,37,37,A
579449,NULL,71,B
579472,NULL,6,B
579503,0,0,A
579504,NULL,45,B
579532,NULL,85,B
579561,NULL,78,B
579568,15,15,A
579570,NULL,0,B
579571,7,7,A
579585,NULL,21,B
579590,NULL,62,B
579610,69,69,A
579647,8,8,AA
579688,6,6,A
579692,NULL,83,B
579734,NULL,45,B
579793,35,35,A
579894,NULL,80,B
579905,NULL,82,B
579907,NULL,74,B
579914,0,0,A
579958,2,2,AA
579965,NULL,72,B
579978,NULL,46,B
580053,NULL,82,B
580054,NULL,51,B
580075,NULL,74,B
580133,NULL,26,B
580180,NULL,3,B
580268,29,29,A
580280,6,6,A
580327,NULL,59,B
580329,NULL,64,B
580379,NULL,83,B
580384,NULL,4,B
580390,NULL,9,B
580418,NULL,71,B
580430,NULL,14,B
580433,NULL,7,B
580434,NULL,12,B
580475,44,44,A
580487,NULL,43,B
580492,NULL,49,B
580502,NULL,68,B
580538,NULL,64,B
580594,NULL,83,B
580597,7,7,A
580599,NULL,47,B
580604,NULL,20,B
580621,NULL,81,B
580640,13,13,AA
580656,NULL,6,B
580658,25,25,A
580668,34,34,A
580735,NULL,84,B
580741,15,15,A
580775,NULL,75,B
580783,NULL,14,B
580794,NULL,47,B
580796,NULL,82,B
580808,NULL,70,B
580810,NULL,78,B
580812,NULL,13,B
580859,NULL,43,B
580893,NULL,70,B
580935,NULL,82,B
580955,19,19,A
580956,NULL,78,B
580977,12,12,A
580983,NULL,77,B
581064,NULL,80,B
581161,37,37,A
581185,NULL,31,B
581239,NULL,68,B
581240,NULL,65,B
581333,NULL,34,B
581341,47,47,A
581359,NULL,56,B
581368,0,0,AA
581373,NULL,34,B
581418,NULL,70,B
581458,NULL,22,B
581464,NULL,7,B
581474,7,7,A
581484,NULL,21,B
581532,8,8,AA
581540,0,0,A
581567,NULL,29,B
581592,7,7,AA
581595,NULL,48,B
581713,12,12,AA
581756,NULL,9,B
581805,NULL,83,B
581831,NULL,79,B
581840,3,3,A
581867,49,49,A
581874,NULL,51,B
581899,NULL,19,B
581948,NULL,56,B
581959,NULL,59,B
581985,0,0,A
582005,NULL,58,B
582042,0,0,A
582050,NULL,12,B
582053,NULL,1,B
582111,32,32,A
582122,NULL,75,B
582127,NULL,38,B
582135,NULL,76,B
582142,NULL,66,B
582171,NULL,9,B
582176,16,16,A
582194,NULL,11,B
582207,11,11,A
582210,NULL,49,B
582226,NULL,68,B
582270,25,25,AA
582375,43,43,A
582383,NULL,11,B
582419,NULL,21,B
582465,NULL,30,B
582486,31,31,A
582504,NULL,51,B
582530,NULL,38,B
582531,1,1,A
582698,NULL,66,B
582706,NULL,81,B
582708,22,22,AA
582737,NULL,27,B
582802,NULL,58,B
582827,7,7,A
582828,6,6,A
582847,26,26,A
582874,25,25,A
582893,NULL,67,B
582900,16,16,A
582915,15,15,AA
582920,5,5,A
582924,NULL,70,B
582940,NULL,50,B
582945,NULL,66,B
582994,NULL,58,B
583054,NULL,6,B
583063,NULL,23,B
583082,49,49,A
583090,0,0,A
583102,19,19,A
583104,41,41,A
583113,11,11,A
583146,NULL,80,B
583190,NULL,70,B
583260,NULL,59,B
583261,NULL,33,B
583266,11,11,AA
583321,NULL,17,B
583323,NULL,51,B
583468,55,55,A
583554,NULL,67,B
583602,NULL,64,B
583623,NULL,67,B
583650,3,3,A
583735,NULL,50,B
583743,NULL,79,B
583767,NULL,20,B
583793,NULL,9,B
583858,41,41,A
583889,NULL,57,B
583910,25,25,AA
583920,31,31,A
583921,NULL,65,B
583928,4,4,A
583932,52,52,A
583949,NULL,57,B
583962,NULL,44,B
583977,NULL,17,B
584059,NULL,38,B
584064,NULL,73,B
584067,NULL,39,B
584126,NULL,17,B
584133,NULL,29,B
584156,NULL,77,B
584191,3,3,AA
584228,10,10,A
584260,NULL,22,B
584265,6,6,A
584309,6,6,A
584341,2,2,AA
584344,NULL,52,B
584345,NULL,57,B
584387,NULL,79,B
584394,13,13,A
584421,NULL,37,B
584451,NULL,11,B
584466,12,12,AA
584542,24,24,AA
584554,6,6,A
584570,NULL,70,B
584576,NULL,35,B
584626,NULL,79,B
584725,NULL,20,B
584768,NULL,50,B
584778,23,23,A
584781,NULL,60,B
584786,NULL,2,B
584817,NULL,26,B
584830,32,32,A
584834,NULL,50,B
584845,NULL,31,B
584860,3,3,AA
584866,NULL,19,B
584868,NULL,57,B
584872,11,11,A
584931,3,3,AAA
585013,2,2,A
585152,NULL,25,B
585202,0,0,AA
585236,NULL,64,B
585258,NULL,51,B
585308,NULL,23,B
585313,4,4,A
585324,NULL,2,B
585329,NULL,43,B
585349,29,29,A
585364,NULL,17,B
585372,NULL,36,B
585379,13,13,A
585389,NULL,77,B
585432,NULL,66,B
585433,72,72,A
585468,0,0,AA
585490,NULL,77,B
585498,34,34,A
585505,NULL,67,B
585514,26,26,A
585549,NULL,71,B
585556,NULL,24,B
585578,NULL,54,B
585579,40,40,A
585584,NULL,68,B
585635,NULL,70,B
585641,NULL,2,B
585665,NULL,43,B
585670,NULL,29,B
585677,NULL,77,B
585691,NULL,78,B
585718,0,0,A
585735,NULL,76,B
585742,4,4,AA
585755,NULL,78,B
585817,NULL,76,B
585818,NULL,45,B
585839,NULL,61,B
585910,NULL,75,B
585925,31,31,A
585995,0,0,A
586018,NULL,21,B
586027,0,0,A
586041,49,49,A
586082,NULL,17,B
586202,NULL,28,B
586317,NULL,52,B
586347,7,7,AA
586349,NULL,69,B
586350,36,36,A
586375,NULL,14,B
586378,21,21,A
586402,NULL,37,B
586495,NULL,75,B
586552,69,69,A
586601,7,7,AA
586603,NULL,69,B
586612,10,10,A
586617,3,3,AA
586640,NULL,19,B
586643,NULL,54,B
586658,NULL,22,B
586663,NULL,66,B
586673,0,0,A
586675,NULL,9,B
586677,NULL,45,B
586713,NULL,22,B
586808,NULL,72,B
587103,6,6,A
587111,NULL,75,B
587134,NULL,72,B
587145,NULL,21,B
587162,NULL,71,B
587204,35,35,A
587217,14,14,A
587218,NULL,39,B
587271,2,2,A
587278,NULL,75,B
587309,7,7,AA
587317,5,5,AA
587330,NULL,52,B
587342,NULL,24,B
587352,NULL,33,B
587357,27,27,A
587380,0,0,A
587386,NULL,51,B
587428,NULL,70,B
587439,NULL,30,B
587467,15,15,AA
587496,17,17,A
587528,NULL,76,B
587613,NULL,76,B
587640,NULL,17,B
587677,NULL,70,B
587748,NULL,72,B
587756,NULL,74,B
587816,NULL,66,B
587818,0,0,A
587825,NULL,68,B
587868,22,22,A
587871,47,47,A
587873,0,0,A
587923,15,15,AA
587956,45,45,A
587998,0,0,A
588000,NULL,75,B
588056,26,26,AA
588080,1,1,AA
588123,NULL,5,B
588145,NULL,64,B
588158,NULL,11,B
588160,NULL,5,B
588161,NULL,57,B
588202,14,14,A
588218,NULL,37,B
588227,9,9,A
588239,3,3,AA
588269,5,5,A
588412,NULL,73,B
588430,NULL,38,B
588529,NULL,66,B
588537,NULL,33,B
588548,NULL,67,B
588625,NULL,73,B
588671,NULL,40,B
588721,19,19,A
588737,14,14,A
588738,NULL,46,B
588752,3,3,A
588781,NULL,54,B
588791,15,15,A
588807,7,7,A
588813,NULL,55,B
588848,NULL,45,B
588858,NULL,62,B
588861,NULL,41,B
588879,NULL,58,B
588896,0,0,A
588906,NULL,23,B
588949,39,39,A
588994,NULL,74,B
589015,NULL,65,B
589023,NULL,9,B
589049,34,34,A
589075,NULL,73,B
589151,13,13,AA
589193,8,8,A
589198,NULL,42,B
589201,NULL,23,B
589225,NULL,70,B
589262,1,1,A
589359,37,37,A
589384,22,22,A
589516,NULL,71,B
589584,7,7,AA
589713,NULL,65,B
589741,41,41,A
589759,20,20,A
589803,16,16,A
589814,4,4,A
589922,NULL,73,B
589991,11,11,A
590000,8,8,A
590152,NULL,68,B
590210,NULL,28,B
590274,NULL,65,B
590302,NULL,1,B
590395,4,4,A
590484,NULL,45,B
590545,NULL,44,B
590548,NULL,14,B
590608,NULL,66,B
590646,21,21,A
590680,NULL,6,B
590743,NULL,64,B
590819,NULL,53,B
591073,7,7,A
591152,14,14,A
591178,13,13,A
591228,NULL,23,B
591259,5,5,A
591285,NULL,10,B
591308,NULL,53,B
591313,6,6,A
591325,NULL,36,B
591366,NULL,66,B
591382,7,7,AA
591407,3,3,A
591454,NULL,72,B
591457,NULL,54,B
591473,1,1,A
591526,NULL,65,B
591527,NULL,55,B
591567,NULL,26,B
591609,NULL,50,B
591615,11,11,AA
591635,NULL,60,B
591637,NULL,65,B
591649,NULL,38,B
591780,NULL,28,B
591784,1,1,A
591806,4,4,A
591857,NULL,56,B
591927,15,15,A
591957,1,1,A
592043,2,2,A
592082,24,24,AA
592100,NULL,2,B
592137,2,2,A
592186,18,18,A
592439,NULL,69,B
592638,NULL,71,B
592695,1,1,AA
592715,0,0,AA
592717,NULL,72,B
592749,NULL,48,B
592752,4,4,AA
592772,0,0,A
592866,NULL,68,B
592871,NULL,53,B
592876,NULL,52,B
592910,3,3,AA
592930,NULL,17,B
592934,29,29,A
592962,0,0,A
593004,NULL,26,B
593060,NULL,26,B
593075,10,10,AA
593085,NULL,30,B
593138,NULL,10,B
593167,NULL,3,B
593179,0,0,AA
593205,12,12,A
593286,13,13,A
593314,21,21,A
